Ecorr_400,i_400,Ecorr_493,i_493,Ecorr_625,i_625,Ecorr_816,i_816,Ecorr_1111,i_1111,Ecorr_1600,i_1600,Ecorr_2500,i_2500,Ecorr_3600,i_3600
-0.064567796,-8.975751,-0.064758718,-6.801127,-0.064940159,-6.550803,-0.064867906,-11.48311,-0.063455276,-10.78732,-0.063366263,-18.8811,-0.063815335,-22.8995,-0.063985603,-24.92922
-0.06557722,-9.605377,-0.065740406,-7.214188,-0.065017069,-7.462174,-0.066597475,-10.20253,-0.06359179,-14.31288,-0.065595625,-19.30244,-0.06381307,-24.58906,-0.063028949,-28.54039
-0.066667449,-10.14027,-0.06673559,-7.535455,-0.066252421,-10.14382,-0.065666173,-9.081513,-0.065654307,-16.96802,-0.06579545,-19.52015,-0.06582983,-26.57088,-0.064693588,-30.84354
-0.067879896,-9.972757,-0.067013495,-9.28156,-0.067767537,-10.18405,-0.066938864,-14.3208,-0.067860508,-17.35263,-0.065718701,-21.71485,-0.066137116,-27.16514,-0.067104022,-32.95346
-0.069456367,-8.953014,-0.06889929,-9.924916,-0.069478021,-8.955556,-0.06888186,-13.81188,-0.070299962,-15.16649,-0.067519513,-24.43622,-0.066538157,-30.49278,-0.066470111,-30.80185
-0.069354162,-8.463915,-0.069887183,-9.951986,-0.069396314,-8.243285,-0.070872216,-10.84514,-0.069265846,-13.74123,-0.069559301,-24.11964,-0.068302421,-31.8037,-0.067460269,-36.10421
-0.070057812,-10.67628,-0.070690716,-9.472086,-0.069910161,-10.62679,-0.068525694,-13.20192,-0.068095999,-16.79539,-0.069298866,-24.85535,-0.068158972,-34.25852,-0.068085623,-39.8231
-0.071290773,-12.4881,-0.07171007,-9.519958,-0.071207568,-12.46972,-0.071522072,-17.8784,-0.06941503,-21.50112,-0.069220243,-27.88704,-0.0709911,-35.40497,-0.074195583,-36.68001
-0.072225607,-13.64802,-0.072451397,-10.40593,-0.073053447,-13.14105,-0.073115946,-15.91614,-0.072069469,-23.30942,-0.071872421,-30.21364,-0.070028208,-36.90754,-0.077720274,-23.16271
-0.073346759,-14.72721,-0.07292794,-11.81794,-0.074027636,-10.4292,-0.073794535,-12.57447,-0.075141787,-21.59396,-0.072936694,-29.61689,-0.071540534,-40.85974,-0.069875454,-25.03392
-0.074751071,-14.81882,-0.074507071,-13.65361,-0.07443791,-11.47694,-0.072383385,-18.15941,-0.07574097,-17.93409,-0.072724623,-31.18819,-0.072312746,-42.43135,-0.071212917,-31.90484
-0.076026749,-13.91039,-0.075618602,-13.06946,-0.074664682,-12.76043,-0.075721263,-20.38116,-0.072865658,-19.84757,-0.073066099,-35.07024,-0.072492085,-46.40947,-0.071748977,-39.52181
-0.077045377,-11.69187,-0.076810772,-12.85331,-0.076178226,-16.66226,-0.077857665,-17.96062,-0.073300455,-25.7735,-0.076265128,-36.4016,-0.074851968,-48.08469,-0.071723281,-42.70576
-0.076908208,-13.13275,-0.077438838,-12.41357,-0.078183289,-15.04821,-0.075827337,-16.78387,-0.076100029,-29.68124,-0.076234308,-35.94251,-0.074118178,-50.71654,-0.07242981,-55.25694
-0.077721496,-15.9612,-0.078386452,-13.57434,-0.078886655,-13.65853,-0.077246982,-22.91055,-0.079511933,-29.19998,-0.075923631,-38.55058,-0.076892858,-53.52248,-0.07296809,-61.93809
-0.079015579,-18.06618,-0.078554236,-14.5092,-0.07954108,-13.16091,-0.079793987,-23.23899,-0.081451918,-24.69466,-0.077261524,-42.76789,-0.076448439,-54.75327,-0.078217173,-64.54301
-0.080048491,-19.31761,-0.080382077,-17.96702,-0.078820585,-17.56444,-0.081866653,-18.25925,-0.07887713,-23.74094,-0.080411267,-42.55499,-0.077165042,-59.44249,-0.075623459,-67.95242
-0.08120823,-20.25106,-0.081304172,-16.93846,-0.081864254,-19.05386,-0.078637188,-21.93869,-0.077565345,-29.56662,-0.079591252,-42.59949,-0.078689532,-61.14046,-0.076445338,-72.95369
-0.082623299,-19.4603,-0.082948541,-16.37285,-0.082966138,-18.28848,-0.081815362,-26.77631,-0.079907766,-35.48529,-0.07891883,-46.34112,-0.078304411,-65.33676,-0.079963729,-78.01645
-0.084763336,-16.86423,-0.083419055,-15.75338,-0.083724609,-15.16221,-0.084111055,-26.42338,-0.083023632,-36.99543,-0.081730904,-50.46377,-0.082237079,-66.05642,-0.07980307,-77.76403
-0.083973665,-15.8805,-0.084323285,-16.81462,-0.083477145,-17.48147,-0.084809607,-19.44784,-0.086701307,-33.23287,-0.084202253,-48.50404,-0.080481855,-67.43859,-0.0820214,-77.92994
-0.084503334,-19.16968,-0.084329119,-17.7443,-0.084516381,-20.8757,-0.082590877,-28.31205,-0.085655553,-29.02925,-0.083031116,-49.12017,-0.082904412,-71.55652,-0.078872668,-86.03972
-0.085725938,-21.72375,-0.086162925,-21.69256,-0.086058065,-22.97553,-0.086536509,-29.99245,-0.082580614,-32.51586,-0.082501352,-53.60434,-0.082908892,-72.0924,-0.080399048,-90.95063
-0.086660234,-23.63471,-0.087034058,-20.5726,-0.088412768,-19.87972,-0.088747353,-27.64913,-0.083356921,-40.29867,-0.086314004,-56.21868,-0.083434565,-76.61565,-0.083951939,-97.40842
-0.087919328,-25.18166,-0.088907685,-19.94953,-0.088138761,-19.27182,-0.087131827,-23.23184,-0.087107963,-43.79122,-0.087068111,-54.37185,-0.086481778,-76.01151,-0.083345965,-97.27038
-0.08955015,-24.81991,-0.089399555,-19.08356,-0.088604913,-20.01604,-0.087403024,-33.35789,-0.091209611,-41.6667,-0.086161532,-56.76531,-0.084680113,-79.11119,-0.085389369,-98.75936
-0.090911407,-23.18287,-0.08995682,-19.79388,-0.088609468,-25.60954,-0.090489759,-32.55242,-0.092758466,-35.09008,-0.086655149,-61.87027,-0.088657634,-81.40489,-0.083375312,-107.8764
-0.091965614,-19.49586,-0.090542995,-20.97641,-0.092232263,-25.16116,-0.092698104,-28.24377,-0.087973622,-35.18346,-0.091325239,-62.00818,-0.087087836,-81.9192,-0.085782146,-109.5662
-0.091227497,-21.20084,-0.091793719,-24.97927,-0.092910465,-23.0305,-0.089891239,-29.59842,-0.087196644,-43.59177,-0.090278836,-59.83435,-0.089205455,-85.83338,-0.098426697,-104.4909
-0.092247891,-25.05282,-0.093273273,-23.83325,-0.093479559,-20.58721,-0.092091949,-36.57524,-0.090755615,-49.93047,-0.089246103,-63.16904,-0.090329547,-84.69087,-0.084198926,-96.05214
-0.093636554,-27.3238,-0.094677652,-23.3144,-0.092309982,-23.87043,-0.094814463,-34.63601,-0.094781994,-49.73671,-0.091254511,-68.31676,-0.088924912,-89.11131,-0.087587907,-109.5979
-0.094525598,-28.94048,-0.095452193,-21.86198,-0.094915199,-29.03533,-0.095269757,-28.01793,-0.098931228,-42.47663,-0.095795365,-66.04565,-0.094214842,-88.84231,-0.088252988,-119.0736
-0.095962677,-30.06199,-0.095872937,-22.46393,-0.096087276,-28.91211,-0.093684514,-36.29077,-0.094310525,-38.91759,-0.09346522,-65.094,-0.091673075,-89.30738,-0.096835113,-112.5861
-0.097591354,-28.37895,-0.096612909,-23.85724,-0.098654977,-25.29193,-0.096406828,-39.20669,-0.092073331,-46.0107,-0.092360762,-69.80643,-0.09451069,-93.58294,-0.095011748,-107.9656
-0.099983252,-24.56446,-0.097256484,-27.65486,-0.09738338,-24.23612,-0.099987754,-35.54368,-0.094012197,-54.46599,-0.096450712,-74.19646,-0.093772072,-93.80834,-0.087809214,-116.6258
-0.098688663,-22.97098,-0.099344777,-26.90696,-0.097575315,-28.56556,-0.096523618,-31.68951,-0.098245044,-56.88177,-0.099071412,-70.09149,-0.094485497,-98.87605,-0.094664802,-122.8294
-0.098896052,-26.49949,-0.100565272,-25.82828,-0.099402775,-31.60253,-0.098867385,-41.18462,-0.1032435,-51.29497,-0.09667209,-71.06815,-0.098164226,-96.68711,-0.096469538,-126.0786
-0.100260922,-29.84843,-0.101616972,-24.13828,-0.102162486,-31.32923,-0.100461593,-40.90204,-0.102321872,-44.37343,-0.096315855,-76.90338,-0.095117425,-99.91244,-0.096108,-118.72
-0.101498587,-31.84378,-0.101559131,-24.9207,-0.102420168,-25.9296,-0.104701858,-34.61769,-0.097265264,-47.29595,-0.101831778,-78.4966,-0.101017228,-101.9216,-0.095926613,-131.2761
-0.1026333,-33.08491,-0.102904198,-25.91072,-0.102877858,-27.44272,-0.099059538,-35.19363,-0.097605401,-57.13982,-0.101726655,-74.23344,-0.097943448,-102.0156,-0.092932531,-136.8707
-0.104429617,-32.42005,-0.102803895,-29.90162,-0.10199345,-30.39997,-0.103379641,-43.81279,-0.102191074,-62.10295,-0.100051669,-76.92439,-0.099403197,-107.9209,-0.103014939,-137.2483
-0.105886078,-30.12672,-0.105450761,-29.48164,-0.105112419,-35.50921,-0.104729581,-42.05576,-0.107099568,-59.58475,-0.101098514,-82.45095,-0.101146837,-107.0389,-0.096966399,-141.0603
-0.106896113,-25.01101,-0.106422412,-28.41143,-0.107070515,-31.21544,-0.107724189,-34.81318,-0.109556186,-49.74923,-0.106721102,-80.83443,-0.099764998,-112.0606,-0.097412511,-144.5467
-0.106147519,-26.73945,-0.107393251,-26.3647,-0.10761515,-28.67003,-0.103020627,-40.5419,-0.103708239,-48.77327,-0.104767963,-76.87625,-0.105662198,-111.9706,-0.10495133,-149.751
-0.106988902,-30.84449,-0.107757822,-26.33849,-0.107143195,-28.16138,-0.107969142,-45.85243,-0.102077019,-57.3443,-0.103026923,-81.23819,-0.103030917,-111.8549,-0.105996514,-142.5058
-0.108346232,-33.2304,-0.108539065,-28.64541,-0.107057743,-35.55201,-0.110581846,-40.63135,-0.105434833,-65.57513,-0.106136863,-86.28613,-0.107389805,-113.9985,-0.104751147,-128.9159
-0.109404154,-34.7438,-0.108863989,-30.87833,-0.110205848,-36.29566,-0.108228473,-37.52319,-0.110046715,-66.07556,-0.110634904,-81.81868,-0.105010113,-111.5861,-0.098468506,-147.4682
-0.11090632,-35.27915,-0.111564544,-32.1868,-0.112349416,-33.40017,-0.109065085,-45.60438,-0.114521375,-58.26241,-0.107270627,-80.78687,-0.104351748,-118.8856,-0.102604884,-152.4948
-0.112565728,-33.30154,-0.112289432,-29.40034,-0.112310861,-28.4717,-0.112090492,-46.75731,-0.112296864,-50.84074,-0.106065471,-87.3087,-0.109330047,-118.3359,-0.108931312,-155.9364
-0.114804057,-28.95799,-0.113324454,-28.62895,-0.111151955,-31.97859,-0.115159823,-40.08304,-0.106742409,-57.26736,-0.111549299,-91.34521,-0.106969661,-120.3017,-0.100738508,-162.3976
-0.113656771,-26.44373,-0.113645954,-27.95368,-0.113184818,-37.67454,-0.109843193,-40.60216,-0.108716338,-67.68854,-0.113869834,-84.94986,-0.112198231,-122.1107,-0.109829226,-166.1822
-0.113831847,-30.33105,-0.114193137,-31.3189,-0.114583214,-38.87077,-0.114301814,-48.99095,-0.11351013,-70.81597,-0.110696757,-86.20284,-0.109156776,-121.7672,-0.11022017,-169.109
-0.115295375,-33.35756,-0.115130406,-33.23317,-0.117908811,-33.09676,-0.115572472,-48.08331,-0.119371934,-66.27974,-0.110507705,-92.66862,-0.112172567,-126.3399,-0.119427804,-149.5288
-0.116184123,-35.08298,-0.11730861,-34.95191,-0.116050417,-32.1149,-0.11884073,-38.02591,-0.118926978,-56.20163,-0.116734079,-93.98133,-0.113610164,-122.3108,-0.114484069,-140.4793
-0.117594446,-36.52135,-0.118763823,-31.32807,-0.116457484,-35.1148,-0.114013691,-47.02773,-0.113188583,-57.37498,-0.11643105,-88.00488,-0.111362077,-125.7669,-0.102882615,-154.3055
-0.119321736,-35.37914,-0.118998555,-30.48865,-0.116918815,-39.90538,-0.118151253,-50.94901,-0.112328604,-68.34395,-0.114337461,-90.35176,-0.116832703,-125.7591,-0.112444417,-166.8949
-0.120919414,-32.83077,-0.120172203,-30.34898,-0.121650205,-40.01838,-0.121593228,-47.58657,-0.117558658,-74.43775,-0.11536062,-96.49915,-0.112524547,-128.7059,-0.119998034,-164.2998
-0.121839401,-27.34485,-0.119996861,-31.92667,-0.120500767,-34.07499,-0.119242812,-41.15137,-0.121397786,-73.14408,-0.121881461,-94.22667,-0.11861277,-133.659,-0.118317089,-142.1433
-0.120998121,-28.94376,-0.120672951,-35.94458,-0.122661145,-32.94159,-0.118980156,-52.07811,-0.126524308,-63.81257,-0.119003352,-90.03931,-0.116517386,-130.3842,-0.110898651,-158.3547
-0.122031524,-32.79777,-0.122619842,-35.98728,-0.119601226,-36.84717,-0.123278807,-51.23287,-0.120185836,-58.50932,-0.117601656,-94.35835,-0.116867686,-136.1542,-0.109743892,-173.8824
-0.123228127,-34.76699,-0.124828058,-33.5026,-0.124029779,-43.31636,-0.126068893,-44.5221,-0.116996758,-67.44763,-0.12114721,-99.40191,-0.121203439,-131.9783,-0.122492966,-171.9602
-0.12410149,-36.76803,-0.124867461,-31.7917,-0.12558671,-40.88197,-0.12045586,-45.17709,-0.120131161,-77.52158,-0.125983497,-93.68581,-0.117879879,-134.6863,-0.120029321,-164.4037
-0.125730129,-37.17639,-0.126088381,-31.21073,-0.126908784,-34.4748,-0.125221514,-55.43095,-0.125122653,-78.59416,-0.121786548,-92.67063,-0.125747161,-134.4117,-0.113629516,-174.0852
-0.127307153,-35.27919,-0.126119567,-31.54481,-0.12616698,-34.68109,-0.126853509,-53.29718,-0.130629303,-71.25425,-0.120746573,-99.36816,-0.119636632,-133.7604,-0.123216484,-181.0648
-0.12978328,-31.04091,-0.126865447,-35.85099,-0.125596966,-41.20529,-0.129292865,-41.03038,-0.129672366,-61.11014,-0.127049422,-102.3934,-0.122817404,-142.0688,-0.12359364,-176.208
-0.128710589,-28.03336,-0.128640743,-36.68201,-0.127988449,-43.47045,-0.124778135,-52.60944,-0.121762316,-65.92508,-0.129135843,-94.00698,-0.124796222,-136.8434,-0.132883877,-151.0769
-0.128869744,-31.50668,-0.130770552,-34.43937,-0.13197833,-41.00112,-0.129504536,-53.83417,-0.123049539,-78.28321,-0.124687679,-95.87642,-0.120715123,-145.0631,-0.11302357,-172.829
-0.130174845,-34.84638,-0.130820107,-32.83281,-0.130687259,-35.05224,-0.131595769,-52.52918,-0.129331884,-82.65977,-0.124863251,-103.2747,-0.129282753,-142.9541,-0.117233205,-187.0685
-0.131265081,-36.60067,-0.132346527,-31.28184,-0.13093791,-36.77694,-0.13071606,-43.072,-0.134607432,-78.05052,-0.132637255,-103.7435,-0.1204327,-150.53,-0.136630382,-185.2654
-0.132537004,-37.74868,-0.132529537,-31.55902,-0.130331032,-43.23555,-0.130319754,-56.26374,-0.135399321,-66.52879,-0.131086977,-96.54702,-0.132912129,-154.9513,-0.122968658,-172.8026
-0.134166368,-36.98451,-0.132206112,-36.51137,-0.133308947,-46.21105,-0.133116315,-55.69053,-0.129860617,-66.28005,-0.12806833,-100.451,-0.125885253,-149.1641,-0.121454544,-186.7368
-0.136082467,-34.79984,-0.134905162,-37.15637,-0.136674074,-40.31295,-0.137627398,-50.02563,-0.127030037,-77.12878,-0.130064492,-106.8624,-0.128524665,-159.4505,-0.120471551,-206.9247
-0.136945138,-29.21369,-0.136694656,-35.70326,-0.13558388,-37.85588,-0.132247541,-46.34261,-0.132198922,-86.13328,-0.137190019,-103.6943,-0.131611001,-152.8097,-0.126811311,-206.3667
-0.135391018,-30.48454,-0.137095639,-33.43333,-0.135527577,-37.66181,-0.135011444,-57.49674,-0.136780285,-85.05959,-0.132909598,-99.57563,-0.126009778,-161.5566,-0.130106554,-216.4438
-0.136952704,-34.28874,-0.138030053,-32.21907,-0.135733593,-45.9621,-0.137545697,-56.73084,-0.143022179,-75.1463,-0.131602192,-105.4224,-0.138990726,-158.8922,-0.124571143,-221.2771
-0.13856839,-36.23288,-0.138418651,-32.42482,-0.139131295,-45.67156,-0.140043692,-47.39749,-0.137975237,-65.95399,-0.135826628,-110.5316,-0.128814011,-157.8867,-0.137318882,-215.9454
-0.139344412,-36.55143,-0.13826979,-36.92288,-0.141033049,-41.06536,-0.136151494,-54.15677,-0.131786885,-74.67953,-0.140638284,-103.3548,-0.136896046,-165.1262,-0.13159916,-215.842
-0.140730196,-36.91635,-0.141020575,-38.04253,-0.141350932,-37.22549,-0.139989352,-58.0544,-0.13465353,-86.88112,-0.135889872,-102.3684,-0.135177904,-157.3188,-0.129415803,-214.8991
-0.142214223,-35.93819,-0.142671177,-36.66199,-0.138563297,-40.10084,-0.14309826,-54.71709,-0.140438289,-88.89318,-0.13491621,-109.817,-0.132678466,-166.4602,-0.139186232,-219.9404
-0.144889037,-31.68896,-0.143094137,-34.69884,-0.14249719,-47.85803,-0.141031022,-45.21334,-0.146667221,-83.30376,-0.141944737,-113.0289,-0.1424555,-161.2,-0.132394149,-213.4753
-0.143804189,-28.53845,-0.144109943,-34.4871,-0.143575184,-46.60989,-0.141345485,-58.28456,-0.146335888,-70.18869,-0.143413339,-103.8283,-0.13050965,-166.745,-0.13619044,-216.288
-0.144097657,-32.22793,-0.145250741,-33.65782,-0.146298455,-41.06362,-0.144224908,-57.82772,-0.138505172,-72.56337,-0.138858448,-105.6056,-0.141503986,-176.6142,-0.13397923,-224.611
-0.145174372,-34.86349,-0.143866886,-36.07917,-0.145083665,-39.57553,-0.148594213,-54.1761,-0.138125934,-85.00968,-0.13899346,-114.202,-0.138578834,-170.8498,-0.137751682,-219.5654
-0.146406281,-35.47073,-0.147034379,-38.99145,-0.144268488,-43.9236,-0.142660312,-49.92143,-0.143980284,-91.71995,-0.147600163,-114.5911,-0.139687045,-178.5365,-0.142033355,-223.0535
-0.147822355,-36.34853,-0.147627895,-37.6715,-0.146223538,-49.63866,-0.146341678,-62.5766,-0.148756044,-89.1868,-0.145115682,-107.5654,-0.145179375,-171.0675,-0.135846016,-223.1452
-0.149144841,-35.82273,-0.14948075,-35.48991,-0.150411117,-49.3449,-0.148622418,-59.96951,-0.153533141,-78.01776,-0.142488198,-112.6206,-0.138138408,-175.9276,-0.143239427,-223.1919
-0.150956024,-33.91274,-0.149778599,-33.73545,-0.149495049,-40.70542,-0.151609925,-50.37244,-0.146526652,-71.2644,-0.144588346,-119.0262,-0.149649092,-175.2624,-0.138442208,-231.1276
-0.151897361,-28.1017,-0.15125655,-34.00512,-0.151248565,-41.20062,-0.146149826,-57.01711,-0.142513157,-82.96284,-0.153313481,-113.6057,-0.141678017,-171.3049,-0.138888028,-230.4816
-0.150905002,-29.23928,-0.149350071,-35.73385,-0.14862394,-44.14315,-0.150911588,-63.44857,-0.147192677,-92.9369,-0.147455099,-108.9303,-0.14707393,-178.841,-0.145398315,-242.9855
-0.151847482,-33.12552,-0.153286098,-40.01054,-0.152358154,-50.64895,-0.153743554,-60.4738,-0.150864834,-93.43489,-0.145615005,-115.7385,-0.147876692,-170.1124,-0.145248283,-232.7251
-0.153827827,-34.69687,-0.1537397,-38.04491,-0.155210542,-47.12255,-0.151885655,-48.70859,-0.158873002,-86.12952,-0.150810971,-120.8787,-0.144387196,-177.5112,-0.142165629,-231.8313
-0.15422981,-36.29706,-0.15549814,-36.47806,-0.154912579,-42.29127,-0.15286622,-61.81909,-0.155447563,-74.06116,-0.1563209,-111.99,-0.153773193,-172.4121,-0.140728665,-252.0405
-0.15524132,-36.76903,-0.155987426,-34.52729,-0.155677299,-40.88024,-0.153735167,-61.52493,-0.148121028,-80.15166,-0.148751552,-112.8844,-0.143089725,-176.6725,-0.147389695,-247.4815
-0.156811179,-36.70642,-0.156483759,-36.13242,-0.153905927,-48.57202,-0.160648586,-55.84929,-0.149838783,-92.55504,-0.150159298,-122.2606,-0.154747926,-184.9522,-0.172008445,-227.9465
-0.160279645,-33.74159,-0.156283143,-37.69213,-0.157515882,-48.22037,-0.152450224,-51.95292,-0.155886735,-95.7095,-0.157658755,-122.9135,-0.149032732,-177.6404,-0.14431996,-188.972
-0.159108683,-30.18522,-0.158651176,-41.27726,-0.159864733,-47.07513,-0.157379794,-63.45683,-0.160761998,-92.10557,-0.158041625,-111.9825,-0.150147613,-189.5661,-0.140759446,-220.9162
-0.158714875,-32.91241,-0.160055099,-39.17527,-0.160863642,-41.87746,-0.158168174,-63.10271,-0.163560091,-79.31773,-0.152032638,-115.8586,-0.155333913,-180.4961,-0.145575593,-245.7221
-0.160486782,-35.98546,-0.161027838,-38.44854,-0.158265657,-40.55781,-0.164542676,-51.57732,-0.15588367,-77.06397,-0.154839027,-124.2119,-0.146316633,-195.5201,-0.162413625,-230.4125
-0.161614014,-36.50586,-0.162384155,-35.99853,-0.160658979,-51.52624,-0.155671887,-56.38378,-0.152903225,-89.5825,-0.162908587,-123.0339,-0.163152287,-193.6539,-0.150609451,-219.1247
-0.162447663,-36.78116,-0.16194289,-37.503,-0.160667953,-49.66907,-0.161878247,-64.2259,-0.15922462,-97.814,-0.159432977,-114.5469,-0.152618645,-189.3865,-0.145604618,-239.1946
-0.163827976,-35.8472,-0.163290284,-37.94983,-0.166343676,-46.67229,-0.163268504,-63.15868,-0.163205193,-96.49707,-0.155780978,-121.0566,-0.163068838,-189.3386,-0.164940143,-233.9171
-0.165647678,-35.70163,-0.164297141,-40.74758,-0.163229121,-42.28873,-0.164992367,-51.5099,-0.169502084,-86.9048,-0.159969243,-127.1571,-0.154448779,-181.1763,-0.159278197,-225.0209
-0.167001578,-30.46666,-0.165941281,-38.49067,-0.164206233,-45.9601,-0.160446653,-64.06919,-0.164663459,-76.66218,-0.166970255,-121.9935,-0.155316572,-197.1684,-0.148255779,-222.9363
-0.166357063,-30.73619,-0.16646057,-38.26415,-0.165229955,-47.52841,-0.166768951,-65.42973,-0.158156786,-85.88929,-0.161650922,-118.4234,-0.166648638,-186.1086,-0.156941671,-247.6487
-0.166896217,-33.11005,-0.168481789,-36.74821,-0.167773743,-50.52207,-0.169754954,-58.17368,-0.162048772,-97.22846,-0.160180313,-126.0561,-0.154492707,-190.1879,-0.153505104,-251.4688
-0.167897324,-34.46771,-0.16825981,-35.39712,-0.168612365,-43.41044,-0.165328315,-54.81059,-0.167191668,-98.35954,-0.166520838,-128.4386,-0.166720523,-197.5331,-0.162718014,-246.7858
-0.169926199,-34.99024,-0.168476972,-37.98343,-0.170028595,-44.38144,-0.166050599,-66.79545,-0.172296074,-93.25786,-0.170416399,-119.2003,-0.157748843,-194.2171,-0.158664462,-256.9814
-0.170875812,-35.3364,-0.170277769,-41.51918,-0.168323547,-44.75087,-0.170668617,-65.56981,-0.173960252,-80.94446,-0.164062059,-119.8023,-0.16428133,-205.891,-0.157884702,-254.5194
-0.171555849,-36.04542,-0.172036196,-38.71629,-0.172088318,-50.41466,-0.173921854,-55.40895,-0.164517716,-82.33514,-0.165100554,-128.6538,-0.168251323,-191.8131,-0.17237189,-254.103
-0.174637558,-33.6226,-0.172966053,-37.82398,-0.172956456,-48.09823,-0.167342145,-61.4565,-0.165183329,-95.01639,-0.172150216,-128.5952,-0.160068054,-200.8638,-0.152598963,-253.7911
-0.17371291,-32.25209,-0.174316171,-35.82882,-0.174143706,-44.85317,-0.173242687,-67.47384,-0.17061134,-100.388,-0.172365561,-119.9017,-0.174071718,-198.1246,-0.164454444,-265.2868
-0.174516696,-34.09114,-0.174806684,-35.24492,-0.174484354,-41.76386,-0.175804005,-64.69341,-0.17514669,-98.81809,-0.166804943,-124.0671,-0.162818959,-197.2723,-0.156461433,-285.8801
-0.175565441,-36.3377,-0.174309811,-37.68179,-0.172564984,-49.40474,-0.175148551,-52.5647,-0.17999719,-88.08791,-0.170683102,-131.8994,-0.174640025,-201.3425,-0.162531494,-280.7718
-0.175803194,-37.22186,-0.176835023,-40.13304,-0.176921435,-48.92944,-0.172034088,-69.00869,-0.173408018,-81.85969,-0.178284967,-128.1299,-0.170326308,-186.0276,-0.167701176,-296.1072
-0.177623484,-37.18977,-0.177998649,-38.78021,-0.178228131,-49.38561,-0.176875966,-68.36032,-0.168980407,-92.39293,-0.174304824,-119.8528,-0.162679226,-202.6522,-0.160718266,-298.7902
-0.178625098,-36.73072,-0.179045475,-37.88253,-0.179052453,-43.78901,-0.182182381,-61.39582,-0.174313696,-102.0112,-0.168453032,-129.4604,-0.174761613,-205.9161,-0.177784799,-285.5503
-0.180233086,-36.37923,-0.180629873,-35.79798,-0.178357369,-44.49433,-0.174950407,-55.42802,-0.178019612,-101.4464,-0.174691632,-138.1104,-0.167262814,-209.1758,-0.187062166,-269.0702
-0.181956462,-32.34152,-0.18153891,-33.13197,-0.178698103,-49.87922,-0.17878651,-70.15191,-0.184898387,-94.30378,-0.183121556,-132.7032,-0.178203146,-212.3162,-0.177159497,-199.1609
-0.181114212,-32.46646,-0.179630105,-37.05353,-0.179986939,-49.4683,-0.181109044,-67.21195,-0.183209662,-81.97128,-0.175589305,-130.2585,-0.170730671,-207.3687,-0.160790013,-245.5861
-0.181819082,-35.08528,-0.183408142,-40.13734,-0.18480666,-47.32709,-0.185726184,-58.7848,-0.173885045,-88.44662,-0.172306431,-140.4607,-0.17545709,-216.683,-0.161932492,-269.1924
-0.183849209,-36.46742,-0.182970302,-38.6994,-0.182497251,-45.00967,-0.177520622,-61.62334,-0.176330676,-102.4372,-0.179161775,-147.5975,-0.181170765,-204.0605,-0.213550981,-228.3657
-0.184320645,-37.94662,-0.185549158,-37.76266,-0.18368253,-44.58591,-0.184246154,-70.23386,-0.182418602,-105.6894,-0.186853568,-137.9496,-0.171012703,-209.9391,-0.149369284,-239.2248
-0.185981496,-37.59617,-0.185840808,-36.3576,-0.184342744,-49.33189,-0.186291187,-66.92402,-0.187176835,-102.2895,-0.178140864,-135.6108,-0.185014291,-210.5927,-0.165955549,-275.3653
-0.186536808,-37.12748,-0.187291599,-34.07521,-0.186243914,-48.85574,-0.186793064,-56.08092,-0.19119457,-89.39391,-0.177589588,-147.5436,-0.173478951,-210.3547,-0.178495205,-293.0285
-0.189361157,-34.3229,-0.18516779,-36.41815,-0.187946455,-47.19865,-0.18354553,-66.261,-0.181762392,-86.67246,-0.187656993,-146.7021,-0.183550299,-220.8703,-0.16989578,-288.986
-0.188549997,-31.89599,-0.188362659,-41.5223,-0.189744596,-46.09114,-0.188160343,-68.16704,-0.180401126,-99.20214,-0.188130882,-133.6654,-0.177649584,-209.0848,-0.182289696,-293.4512
-0.188775836,-34.27429,-0.189337532,-38.70555,-0.18556212,-47.26406,-0.192172603,-62.27425,-0.185769084,-106.4648,-0.179316899,-138.4903,-0.175742949,-230.8353,-0.178303266,-297.2102
-0.190578252,-35.9844,-0.191571197,-37.64599,-0.1925128,-52.54988,-0.185310715,-58.95538,-0.189676918,-105.5946,-0.182312934,-152.4998,-0.192105798,-219.0006,-0.184428635,-280.5295
-0.191572893,-36.67222,-0.192161757,-35.53781,-0.190919176,-50.51714,-0.190768934,-69.5598,-0.196264436,-96.10435,-0.194819736,-147.1392,-0.175912222,-224.9734,-0.193115509,-264.4573
-0.192830136,-35.62926,-0.193857919,-33.40933,-0.193090358,-46.40248,-0.19108996,-67.50709,-0.191016937,-87.2789,-0.189060019,-134.6243,-0.191370466,-228.0402,-0.166673014,-285.8958
-0.193400403,-35.4691,-0.191907828,-35.23657,-0.193308605,-45.80353,-0.196807967,-59.13996,-0.184229216,-96.77011,-0.182385997,-143.6909,-0.180503934,-224.0898,-0.188196838,-290.8686
-0.195331064,-36.0008,-0.193671639,-42.3983,-0.191111666,-51.80535,-0.188463811,-63.62167,-0.188563446,-108.1562,-0.188793426,-155.2622,-0.189801862,-231.3714,-0.188772237,-292.1289
-0.196781496,-31.65629,-0.195911963,-39.77122,-0.197194823,-51.81316,-0.195302688,-69.30869,-0.193415492,-109.5824,-0.198962939,-145.1783,-0.187163089,-220.7833,-0.183688953,-255.5341
