name,X,Y,A,mu,sigma,baseline,S_exp,S_theory,FWHM,G2,eta,r2,notes
sample_01081,79,5,0.0568214949478946,46.22677369874886,0.5799526391163344,5.328604867651371,-0.0025889043294198,1.967663786150986e-05,0.023835684082942246,0.00024179090918160292,0.908139702006513,46.06181731504783,
sample_01082,80,5,2.6427317796240177,94.73729279503544,83.58448387058972,2.261820208911077,-0.0017730993156201,-0.0042755281615264,3.141592653589793,1.7024143839193155,0.08866814157641126,41.903526841477614,
sample_01083,81,5,0.11518073643752,47.41607244323903,7.894578927093864,5.315137848285729,-0.0011506333366199,0.0004448582392602,0.32446216567059427,0.04441401258422253,0.5367375456982939,47.6849539817761,
sample_01084,82,5,2.401874856048175,93.1385815096662,82.78739614123592,2.597870986604892,-0.0021500497633295,-0.0041827792946942,3.141592653589793,1.7024143839193155,0.08866814157641126,38.24428805344924,
sample_01085,83,5,0.1177640077361786,138.59367065238334,6.342046647794717,5.320565965154687,-0.0018569090294369,0.0006458668370571,0.26065407783375,0.028752399361741867,0.5896057341291585,47.56627288932626,
sample_01086,84,5,2.7122449367247445,92.84461868174512,82.85019851174451,2.190864915348497,-0.0029019763503628,-0.0047398981230194,3.141592653589793,1.7024143839193155,0.08866814157641126,46.54257048819209,
sample_01087,85,5,2.572002274517313,91.9498393832306,83.01366403590656,2.364660739879624,-0.0021847041800143,-0.0044285081388838,3.141592653589793,1.7024143839193155,0.08866814157641126,43.91876918092176,
sample_01088,86,5,2.1078667294779403,95.49913716258646,81.99228035194238,2.87130604404477,-0.002012762399856,-0.0039552825815127,3.141592653589793,1.7024143839193155,0.08866814157641126,45.82818735119903,
sample_01089,87,5,2.2971733356460424,90.68876052064468,81.97897580995959,2.752034175637675,-0.0020627746256173,-0.0043140508766419,3.141592653589793,1.7024143839193155,0.08866814157641126,42.14268066608158,
sample_01090,88,5,2.338029558686725,89.1838592807996,81.89667094566343,2.6469418856767417,-0.0030572996329723,-0.0044719750624482,3.141592653589793,1.7024143839193155,0.08866814157641126,40.921492168967006,
sample_01091,89,5,1.930920989310402,91.33156305522532,81.34275219309045,3.1125364816971017,-0.0026106382583226,-0.003886452512503,3.141592653589793,1.7024143839193155,0.08866814157641126,40.58204217044282,
sample_01092,90,5,2.1809232331982296,91.27986811382704,82.98757739441132,2.837487258406609,-0.0011962888674202,-0.0037582307172472,3.141592653589793,1.7024143839193155,0.08866814157641126,46.60102684130598,
sample_01093,91,5,2.1925871022921126,88.64469122483494,82.02024996384847,2.789912465123912,-0.001736964605506,-0.004162347023156,3.141592653589793,1.7024143839193155,0.08866814157641126,35.617459941576044,
sample_01094,92,5,0.0306140733229604,45.58607952491997,0.4168920957204124,5.390990057598978,-0.0019112793089652,7.085944301987723e-06,0.017133999606257836,0.00012494306890307942,0.9260174504728718,47.844758173077096,
sample_01095,93,5,0.1836419932953305,355.4043617542838,27.10853933981719,5.379954712425976,-0.0024216781329927,0.0036702887092106,1.1141437008346486,0.47587061312367995,0.21404204621592232,75.3885717843503,
sample_01096,94,5,1.981242106782116,90.14091718359116,82.43674536019421,3.002228002871269,-0.0020730268185154,-0.0036444159418312,3.141592653589793,1.7024143839193155,0.08866814157641126,43.2979778020229,
sample_01097,95,5,1.9101874933575704,90.61394118471004,81.54737781490586,3.203423375734214,-0.0015759619661689,-0.0037296735112333,3.141592653589793,1.7024143839193155,0.08866814157641126,41.01240630057052,
sample_01098,96,5,2.5923258615724523,94.39826542036644,82.75347308616637,2.342816091466399,-0.0027799655531387,-0.0045306807705784,3.141592653589793,1.7024143839193155,0.08866814157641126,40.79540534599101,
sample_01099,97,5,2.6319373994560524,96.4437148665744,82.65005901881305,2.268133031384821,-0.0029612961130061,-0.0046071171364392,3.141592653589793,1.7024143839193155,0.08866814157641126,44.66642062607382,
sample_01100,98,5,0.1294486907488456,115.471228641283,18.94473928780547,5.2468235967659895,-0.0029404362808919,-0.0016299058485659,0.7786167184028547,0.2452449719058159,0.3017773439756393,43.08307288913425,
sample_01101,99,5,0.1727040475336768,55.0986102322862,12.84441590947679,5.252422644596421,-0.0026789747865733,-0.0002221558194352,0.5278973129852306,0.11587641763740385,0.4075529035315242,44.6921931405853,
sample_01102,100,5,0.1887769929067124,112.48810163536278,5.248811617343298,5.102121549623552,-0.0031522646671779,-0.0010738975887729,0.21572281438791072,0.019729341230060052,0.6318319882615094,60.17250199628533,
sample_01103,101,5,2.086002029172973,106.47570966718531,81.57955598884914,2.6523577794944595,-0.0027062518841393,-0.0036472636959616,3.141592653589793,1.7024143839193155,0.08866814157641126,42.43272308487374,
sample_01104,102,5,0.3763377344960565,200.02755725025028,2.7225108524316983,4.598941137011601,0.0003368206479889,0.0013557321414118,0.1118934620072083,0.005323062245425727,0.7522982938958193,65.2570662003201,
sample_01105,103,5,0.1841639691736597,114.86184212114,11.71660462060944,4.508145603483054,-0.0014833899101409,-0.002010361763144,0.48154498734088474,0.09679892311931675,0.43274979573279804,41.57800998421526,
sample_01106,104,5,0.1360458045250916,56.43462015780029,6.055312047202579,4.448035817857508,-0.004470304120883,-0.0001525498803381,0.24886946837705975,0.026224416376505612,0.6002378337772635,39.34094032736554,
sample_01107,105,5,0.19310587954628,56.40833822375573,7.59325941211606,4.389064518121461,-0.0007080206110547,-0.0002807763475243,0.31207812552210956,0.041115381058751226,0.5464266149639757,47.72447502270577,
sample_01108,106,5,0.8658698591223577,74.25986629711272,1.592389858396127,4.377249272932089,-0.0026267758932969,-0.0025620987618996,0.06544620895155123,0.0018222974102257523,0.8233510827173712,71.61304643622316,
sample_01109,107,5,0.4028121616474598,132.31344684730314,24.66772186304234,4.262574099562979,-0.0027539267744141,0.0010226498397456,1.0138276571501583,0.40124591812225324,0.23558994869976668,44.04062922182921,
sample_01110,108,5,0.5460341327788722,144.35389151059945,34.58864537860367,4.157067043614953,0.0063057926421989,0.0057280025343147,1.4215712947828134,0.7246566680501944,0.16515263219440224,43.42709141080508,
sample_01111,109,5,0.8204608941947141,158.83565566010708,31.14156600621824,4.145827870820792,0.0201753389694112,0.0174439850719307,1.2798985280993178,0.6070703974434511,0.18493199198978005,47.16137918831448,
sample_01112,110,5,0.7010669699804847,180.43797716929672,29.874649435271248,4.227324521976958,0.0217985991052145,0.0181820346933195,1.2278290639607479,0.5649606661214057,0.19330717247462026,41.153362647681774,
sample_01113,111,5,0.9390431686719666,345.15537788413315,37.089015133629566,3.928370445112864,0.0254574745053544,0.0220373368867831,1.5243348991732506,0.8116731176678275,0.15315297963762123,36.459664948359816,
sample_01114,112,5,0.930792087438884,154.6182048384154,31.66484847947465,3.839618096463484,0.016566378587985,0.018629629221759,1.3014051044599066,0.6246629389227342,0.18165763713610558,49.4162598966272,
sample_01115,113,5,0.6199693260692285,157.077916560077,17.83172497340131,4.169224136501439,0.0111151931014423,0.0116130441338704,0.7328725389844238,0.2185425763014104,0.31786440365696733,58.10293610733167,
sample_01116,114,5,0.9683427343422728,160.11021949179664,22.21358556949487,3.9266180645513193,0.0190042566768502,0.0211032867714773,0.9129642185793644,0.33077673575859273,0.2609491469871694,47.960039458286666,
sample_01117,115,5,0.9831830636057652,343.6121224834249,22.36643723817476,3.912056836811996,0.0217603007518758,0.0220462646353457,0.9192463248074794,0.3350184588121429,0.25924841894018746,45.56253823033991,
sample_01118,116,5,1.4580065529185802,158.83409852853484,23.310168380036696,3.517612521440498,0.0347597432680749,0.0344334356960359,0.9580330736546437,0.3616522591181933,0.24911658959974683,39.27071703798023,
sample_01119,117,5,1.3073655420403605,153.53538087687494,23.58606577767933,3.608221786830244,0.0229022257328055,0.0278284391790925,0.969372280972565,0.3695795081860446,0.24627045352330582,57.84782871025504,
sample_01120,118,5,1.5391314069838886,154.6631329043464,26.179605059953825,3.437691221050508,0.0346885737704656,0.0343588378538081,1.0759650935911746,0.4469832521016132,0.22185138378494626,59.11871011048729,
sample_01121,119,5,1.8193683873975224,153.96817629440707,25.86452838566773,3.2896056598445003,0.0404498966139389,0.0407503241082525,1.06301564295736,0.4373169302489784,0.22460625733155412,52.08388347704462,
sample_01122,120,5,1.9282910805207396,154.18857526595266,23.83751106462474,3.403996288332994,0.0449261474533697,0.0422336779074831,0.9797065221149238,0.3768581475381568,0.24372058744645334,72.2704847993,
sample_01123,121,5,2.2446135583775018,157.7579064665441,23.21948163110586,3.2541038210281057,0.0624497804547569,0.053554564907064,0.9543059060339943,0.35906028893217673,0.25006331399576764,86.15602407240799,
sample_01124,122,5,2.0232643467431344,158.32888775928316,21.90998920643441,3.4278472257958823,0.0540286089550805,0.0465020975089212,0.9004866014248577,0.3224128319384166,0.2643782871318585,117.32520351088633,
sample_01125,123,5,2.0254568857998496,156.25301115649506,25.314928368770847,3.4672362591033923,0.0520210736574664,0.045239199048581,1.040427432315377,0.42062267915482193,0.2295459626344266,181.71399934057752,
sample_01126,124,5,0.1270241904326837,12.131567086927072,2.5791908660882514,4.065054652624172,0.0550112575478185,0.0003407220108502,0.1060031018521806,0.004777885412386166,0.7604925783474441,1069.215981049469,check
sample_01127,125,5,2.3364658129689984,150.7147725994647,25.118246416766493,3.2182600586777,0.0503651330090979,0.0470013951622485,1.0323439293591092,0.4147013476021947,0.23135625164150458,127.91264599224,
sample_01128,126,5,2.204684648016328,150.0493129007535,27.79034264136595,3.1238566931482223,0.0425568074388703,0.0428487269173429,1.1421653822726106,0.4974233621439217,0.20859424205687943,70.32357994556878,
sample_01129,127,5,2.2099030686043357,148.80100833559968,26.77016916518308,3.2032746421710816,0.038457689725369,0.0407201642761824,1.1002369021726792,0.46528263647921775,0.21683371878377367,55.49508469942569,
sample_01130,128,5,2.1368058860054733,149.44390706721742,25.32987659095332,3.292821699896019,0.0399511784400811,0.0407542360687303,1.0410417947262214,0.42107386753273063,0.22940930591833508,65.3295432785144,
sample_01131,129,5,1.8084539764464551,155.03933547672375,27.126935046346283,3.4134675551543685,0.0424930795892439,0.0400147846050067,1.1148997526563593,0.4764483341056791,0.2138919745858487,55.972649232533065,
sample_01132,130,5,1.6329841265668663,337.412189539516,30.110008053396676,3.5506231907345613,0.0418192560021242,0.0366810087324367,1.2375021532605628,0.572728211436043,0.19170164593376762,64.96465426408759,
sample_01133,131,5,1.4895243586531823,151.67674681088403,31.97503891673185,3.5390126250424565,0.0285147044140327,0.0272677910955179,1.3141537338639868,0.6351414021002044,0.1797653073176261,54.06340893483221,
sample_01134,132,5,1.6786773390198402,147.47766416100475,31.346310668066963,3.4246215362706813,0.0206873023683502,0.025672614743008,1.2883134032948698,0.6139408298569274,0.18363839104987068,57.90600317268085,
sample_01135,133,5,1.8361394489413607,152.9610383126866,28.84284100641324,3.428529226385565,0.0378062834818365,0.0372288430625612,1.1854223947164286,0.5312335820318101,0.20062766756842385,56.34270698916799,
sample_01136,134,5,1.9471842867233495,149.30166494929878,28.06975727796844,3.39912334643456,0.0378532250807268,0.0346980211329782,1.153649145871574,0.5063372616164988,0.20642803164027512,78.96498835615975,
sample_01137,135,5,2.04862329763996,148.47115978023106,25.786070705495742,3.3966769961578662,0.0377537211077577,0.0365671752453012,1.0597910822737335,0.4349206360575246,0.22530087733667542,63.45214512268756,
sample_01138,136,5,1.9586071278672668,146.7259929483909,21.124109883265408,3.6014044638476825,0.0319241943647669,0.0336154577160479,0.8681874617866375,0.3011478581367342,0.2735808072933967,92.70638370761765,
sample_01139,137,5,2.013160525999409,146.6915611128453,23.67940723577565,3.5732514559937503,0.0285819159166568,0.0332711805069945,0.9732085554490725,0.3722755213083598,0.2453190376687294,70.18961852060391,
sample_01140,138,5,1.61273863008622,145.91986706890248,27.74762770378733,3.6175203205229054,0.0187121955639927,0.0238369859556003,1.1404098255442232,0.4960647502796505,0.20892874723026317,85.60930998829753,
sample_01141,139,5,1.5901304584109217,148.24786381447566,24.210672001324845,3.7469025174666695,0.0224251843921877,0.0273611092294917,0.9950431989387951,0.3877532590230641,0.24001211214237472,68.15371153429737,
sample_01142,140,5,1.5557581515940018,146.25431940519363,22.99869333696341,3.862635493606539,0.0262651450311569,0.0245625079065673,0.9452316477697166,0.35277846806213276,0.25239175579981415,61.56136898554694,
sample_01143,141,5,1.3363776969818353,147.71299073193003,22.166079119804188,3.953068363593979,0.0241074675831405,0.0223934864909378,0.9110117337549921,0.32946257993393063,0.26148122417657366,51.5538958648713,
sample_01144,142,5,1.2930336845015602,146.47758566860662,19.60461599787665,4.050273757603562,0.0163604198488385,0.0208178933808591,0.8057372308966221,0.26167843152257125,0.2927995450003671,73.57940612046531,
sample_01145,143,5,1.2582161345632334,145.91196571968132,21.44984795538669,4.084213777550812,0.012516934888576,0.0193909141469588,0.8815750890809969,0.3098935785251046,0.2697082980821427,81.76195072260873,
sample_01146,144,5,0.9544180380971936,148.61546056763072,37.369849857743695,3.962105841878234,0.0110697321563947,0.0124456274808653,1.535877027464457,0.8214896734703305,0.15191263910790467,65.6405848684551,
sample_01147,145,5,0.8785554588995649,345.3097200658043,29.834730581075235,4.146458894892875,0.0219191516348666,0.0209843343165161,1.226188424478498,0.5636458600357956,0.19358179873976225,69.04288724178897,
sample_01148,146,5,2.4710379581623494,358.25577729152536,72.95601165300415,2.123378834234264,0.0121326917430699,0.0114235156656934,2.9984456116314657,1.6937081902993636,0.08903061168478836,42.71815849225162,
sample_01149,147,5,0.1765674212234422,158.44111650728607,17.83012427332364,4.695315322106494,0.0044229344352156,0.002986158506025,0.732806751230753,0.2185051139177718,0.3178884341401469,32.567225830533964,
sample_01150,148,5,2.3689001365747475,33.50569668906658,76.93947059850929,2.331963385236384,0.0061050115181007,0.0029563032355911,3.141592653589793,1.7024143839193155,0.08866814157641126,49.68801615474955,
sample_01151,149,5,0.1959753774688952,53.44918285671526,16.68081655240115,4.908448685847561,0.0032892667243615,-0.0001459846052435,0.685570935920497,0.19232370634800616,0.335847242146342,34.13503641360406,
sample_01152,150,5,0.3819051780848136,13.531493927943949,2.6574092805740346,4.919557513605661,0.0045390587835928,0.0009560832871334,0.10921782886849787,0.005071782440066439,0.7559961651468069,46.48260696221402,
sample_01153,151,5,0.3483171385133852,110.32702116998344,28.34292297581761,4.710708192187171,-0.0034503736261669,-0.0071703550371373,1.1648760820678645,0.5150957811735548,0.2043465091597918,38.60725284069082,
sample_01154,152,5,0.0,0.0,180.0,4.79286659459711,-0.012094803209514,-1.5909729340624068e-06,3.141592653589793,1.7024143839193155,0.08866814157641126,79.07382881615897,
sample_01155,153,5,0.2324444292880543,81.43709345142383,7.298382199839666,4.842060799951723,-0.0074075202995658,-0.0033238276197572,0.29995885991140697,0.03800755361754822,0.5561622858124888,55.18491311175045,
sample_01156,154,5,0.4553198995480818,140.61091264167155,14.762910362978776,4.795403576391606,0.0073747873294937,0.0050861763356289,0.6067462130923604,0.15193395982176638,0.36923061842980853,48.98666704176015,
sample_01157,155,5,0.6885955997979538,147.65783437157455,23.997011446833373,4.6768389052908566,0.0110912813085106,0.0099883396295984,0.9862618862343564,0.381501546965889,0.24212451655653755,60.58837186167281,
sample_01158,156,5,1.208373639543342,142.18056765235335,21.266316845370454,4.4692322227977765,0.0156199316355496,0.0144180876235002,0.8740320773543768,0.304953930778337,0.2718798973719328,52.845518549342685,
sample_01159,157,5,1.0879820498647168,140.96350308064976,21.51379228547708,4.494147819748422,0.0096157549270137,0.0119909249286275,0.8842031603201453,0.31162185719132857,0.2689578686291561,53.626480695053445,
sample_01160,158,5,0.5523657785099014,142.9027603552568,25.305581442672267,4.731801629786443,0.0051245109158055,0.0061262919747767,1.0400432796059906,0.42034063958674234,0.22963147865116162,40.24675520965398,
sample_01161,159,5,0.5031852628008497,144.98097129189208,22.287099969118582,4.684529288130608,0.0066575379547715,0.006753062292051,0.9159856135809422,0.33281424996262887,0.2601290459136291,42.49660242641754,
sample_01162,160,5,0.5919878176870887,132.1065655568798,27.72712457111315,4.673806483787702,0.0006505934013906,0.0005487391979519,1.139567159850216,0.4954130062957077,0.20908962756472238,40.12602474656495,
sample_01163,161,5,0.5607854656534801,136.1025153257006,27.783248815437723,4.775686698082353,0.0008718296599652,0.0025725762734665,1.141873830545176,0.49719765688597,0.2086497326139982,37.1872398930804,
sample_01164,162,5,0.4075802534752349,146.31836696922707,20.14141325007103,4.868418977407612,0.0060725230880702,0.0057028506278472,0.8277992560636981,0.27536712478528963,0.2857855281404854,29.297851939293764,
sample_01165,163,5,0.4350023602966464,142.3998885581055,16.544106617082818,4.90260458739546,0.0050241533179843,0.0052463023771626,0.6799522446525129,0.18930614199718857,0.3380804654769213,31.774511046509662,
sample_01166,164,5,0.2600669280929009,140.6833859222914,16.06462922002361,5.018650666424972,0.0021950121850278,0.0028375825837481,0.6602460290232014,0.17888854322473657,0.34608408368010674,33.42481968357563,
sample_01167,165,5,0.2008909215403191,137.86719019924504,15.396073624813004,5.074368588976173,0.0003671448215285,0.0018186535181153,0.6327688198779786,0.16479951983911312,0.357704704091078,38.02530155280286,
sample_01168,166,5,0.6739647170173547,153.38661834598506,2.8213409960951887,5.051396882794347,0.0009018835787882,0.0025349560604958,0.1159553179646604,0.0057161019047571385,0.7467591738617437,47.949264383757566,
sample_01169,167,5,0.4560834260469615,148.53029478418392,6.058177447679912,5.097941338708017,0.0014218213996981,0.0034232529344256,0.24898723451164081,0.02624911288548061,0.6001301045586571,36.31352486989535,
sample_01170,168,5,0.202032889690945,131.79072114534793,15.323740927944138,5.10777019737162,0.0016363514189934,0.0008852989130534,0.6297959921069722,0.16330607315038448,0.35899526704658324,39.9600045389663,
sample_01171,169,5,0.2492307665749357,138.46258439779797,9.271677335549327,5.1828608415743895,0.000425575747127,0.0018640492668298,0.3810600331534987,0.06105630374748305,0.4955065649681198,39.7046085642632,
sample_01172,170,5,0.2324278559508571,138.06965682156505,9.077728998020673,5.179713867531945,0.0002177512801366,0.0016744676319764,0.37308888001108226,0.05855802165707041,0.5010297504788511,38.23127351178566,
sample_01173,171,5,0.1955576627639523,134.52334521595137,11.705321681279733,5.269122727808246,-0.0012884863644131,0.0011966961507534,0.48108126572078885,0.09661618858596889,0.43301285476580603,46.96729942339564,
sample_01174,172,5,2.7493962249644417,96.82327523366664,82.6592773521967,2.1939587441242403,-0.0032312007711697,-0.0047380712528314,3.141592653589793,1.7024143839193155,0.08866814157641126,44.07002698698916,
sample_01175,173,5,0.0833249014671312,147.39854801729106,2.3882014495083173,5.357135741809922,-0.0022860260540397,0.0002431592285735,0.09815355847615402,0.004097025704184883,0.7717300382918062,45.66350601486975,
sample_01176,174,5,2.377603257390577,92.147073797729,81.46249843221064,2.6750597039582424,-0.0028657633167258,-0.0046591607444967,3.141592653589793,1.7024143839193155,0.08866814157641126,44.23261430646578,
sample_01177,175,5,0.233547266968557,177.09546399471574,25.401544983261186,5.463600961939588,-0.0027373339381892,0.0044088943246486,1.043987320002881,0.4232393164237703,0.2287559233987499,92.15146615191728,
sample_01178,176,5,2.3414211464526997,90.38620969940824,81.47418968684353,2.763994051801612,-0.0021269652927341,-0.0045557794634189,3.141592653589793,1.7024143839193155,0.08866814157641126,42.72753468879257,
sample_01179,177,5,2.6224740694673705,87.74169159303722,81.86745154234612,2.404612637159464,-0.0030763954194601,-0.0049369388708881,3.141592653589793,1.7024143839193155,0.08866814157641126,44.65442395200871,
sample_01180,178,5,2.7850655296086058,87.4255893564903,81.3198386960566,2.2577582945907646,-0.0032882297967278,-0.005472828280896,3.141592653589793,1.7024143839193155,0.08866814157641126,40.216478887863246,
sample_01181,179,5,0.2085848910154494,181.41095335909145,29.665729404162683,5.451619281883858,-0.0025350435548616,0.0043122647207358,1.2192425837480019,0.5580880907615179,0.1947519765691985,97.30561288810009,
sample_01182,180,5,2.4755818487861805,91.43689520880918,81.96568709986151,2.5721078630792,-0.0022635146776156,-0.0046280035732106,3.141592653589793,1.7024143839193155,0.08866814157641126,45.17385422681376,
sample_01183,181,5,1.7638143572646134,85.41371260904124,81.4751351095588,3.4268996065870274,-0.001022167333171,-0.0033886936272382,3.141592653589793,1.7024143839193155,0.08866814157641126,46.78446917489066,
sample_01184,182,5,1.9468802464961423,88.28255505889182,80.5025790879169,3.1652003888344566,-0.0022941164814966,-0.0041706714411569,3.141592653589793,1.7024143839193155,0.08866814157641126,35.95982903683036,
sample_01185,183,5,2.3241485270527837,81.61643828610868,81.14110828720617,2.771550608913551,-0.0033484408381587,-0.0044766057977353,3.141592653589793,1.7024143839193155,0.08866814157641126,38.63506668897211,
sample_01186,184,5,2.6728596459166574,90.02682756631697,82.63436119790839,2.277124754973234,-0.0021908897815841,-0.004755553883381,3.141592653589793,1.7024143839193155,0.08866814157641126,42.290553116786135,
sample_01187,185,5,2.3277394682928163,89.36587272609312,81.14814534890688,2.7519937997661645,-0.0028074450444272,-0.0046905418422855,3.141592653589793,1.7024143839193155,0.08866814157641126,44.57523272877431,
sample_01188,186,5,2.346698981631097,92.99746067665284,82.53040055156937,2.7216686833793577,-0.0017734745291101,-0.0041432910019051,3.141592653589793,1.7024143839193155,0.08866814157641126,40.4370640214596,
sample_01189,187,5,2.253477618198612,89.20544636618364,82.11525566235865,2.82196640305139,-0.0022019283679904,-0.0041632700448761,3.141592653589793,1.7024143839193155,0.08866814157641126,39.573531716385006,
sample_01190,188,5,2.03256851390215,89.82003182770578,81.19896550142317,3.109221596538347,-0.0024903271902358,-0.0040631651032383,3.141592653589793,1.7024143839193155,0.08866814157641126,37.41553330169037,
sample_01191,189,5,1.9525038318389416,85.00201927559502,80.90173973723992,3.210424439791588,-0.0018320326931082,-0.0039427127834699,3.141592653589793,1.7024143839193155,0.08866814157641126,47.08591787452735,
sample_01192,190,5,2.14272688366532,88.74347630741819,80.60362961513296,3.028753103003526,-0.0025453956423708,-0.0044803817404603,3.141592653589793,1.7024143839193155,0.08866814157641126,40.10829045486031,
sample_01193,191,5,0.1132852722766702,48.31318323089447,4.348057721512831,5.3692116346882734,-0.0029860217022665,0.0002324993408249,0.17870240297947548,0.013555327539753059,0.670497067177015,41.06768393510186,
sample_01194,192,5,2.3595281984490017,87.84809117133821,81.53447867462556,2.715097387857856,-0.0025865575363231,-0.0045766570782419,3.141592653589793,1.7024143839193155,0.08866814157641126,39.46290984242841,
sample_01195,193,5,2.8096975448533765,88.64078934009873,81.63623162451809,2.254427356895843,-0.0032462874446133,-0.0053513364897218,3.141592653589793,1.7024143839193155,0.08866814157641126,43.4903593675486,
sample_01196,194,5,2.4043597373185515,93.11674031499776,82.39887367354865,2.650219670524469,-0.0024212244577284,-0.0042995024976177,3.141592653589793,1.7024143839193155,0.08866814157641126,41.876146006259376,
sample_01197,195,5,0.2117561536648292,180.50570814187796,22.91474505741885,5.456585781385894,-0.0020997526054962,0.0036675559209212,0.941781426948962,0.3504007308398466,0.2532859139001155,78.86185120946044,
sample_01198,196,5,2.58524953619806,92.60878679856388,82.09238423392244,2.4161189580232256,-0.002537430073225,-0.0047880425756642,3.141592653589793,1.7024143839193155,0.08866814157641126,44.74010336550225,
sample_01199,197,5,2.4002435150942607,88.1952256247741,80.53420569901837,2.751069597917773,-0.0033710779940754,-0.0050315774943047,3.141592653589793,1.7024143839193155,0.08866814157641126,41.62600998316752,
sample_01200,198,5,2.573174730781673,83.83822496849152,81.34559012144418,2.4589828813324326,-0.0022500362669158,-0.0049868820537921,3.141592653589793,1.7024143839193155,0.08866814157641126,39.696480487066616,
sample_01201,199,5,2.243207875218467,90.24657293816642,81.73993710074545,2.824749376255712,-0.0022168159101716,-0.0043000264772468,3.141592653589793,1.7024143839193155,0.08866814157641126,44.36722239883605,
sample_01202,199,6,2.2601537979257182,88.61307347126899,81.58914359117017,2.81546387998204,-0.0018779478979629,-0.0043801617251102,3.141592653589793,1.7024143839193155,0.08866814157641126,45.31299415713474,
sample_01203,198,6,2.231408182016874,90.25155322070631,80.58361315259565,2.9128931654733856,-0.0032290710162915,-0.0046914600409428,3.141592653589793,1.7024143839193155,0.08866814157641126,42.28641076588831,
sample_01204,197,6,2.5408325485861187,91.23890826041185,80.54817312432255,2.5661513930075683,-0.0040000864848234,-0.0053495726997659,3.141592653589793,1.7024143839193155,0.08866814157641126,42.14385472417083,
sample_01205,196,6,2.3120751148002583,91.19122976658475,81.0295012845194,2.789312982886019,-0.0023986985862146,-0.0046903403139693,3.141592653589793,1.7024143839193155,0.08866814157641126,40.13530825173599,
sample_01206,195,6,0.2335387175524287,181.23628812438244,21.943029438943228,5.435322812690748,-0.0019741862423708,0.003883834084813,0.901844533936911,0.3233191021355849,0.2640017622955457,87.17361783444531,
sample_01207,194,6,2.587783529400614,88.19047779434453,81.44516959777347,2.480087639718473,-0.0032756435820131,-0.0050400672142235,3.141592653589793,1.7024143839193155,0.08866814157641126,44.89369022194918,
sample_01208,193,6,2.6517123615021894,91.4061905742204,81.86185808306186,2.403214901235515,-0.002602086038379,-0.0049744423994868,3.141592653589793,1.7024143839193155,0.08866814157641126,44.64625561456822,
sample_01209,192,6,2.628918516512701,89.9057184131555,82.07482529446193,2.4003071470500643,-0.0026502961846066,-0.0048658765267627,3.141592653589793,1.7024143839193155,0.08866814157641126,42.25229782201619,
sample_01210,191,6,2.3868762669239336,89.55986583603618,81.95661748280915,2.675751383178282,-0.0026749152811634,-0.0044700280053661,3.141592653589793,1.7024143839193155,0.08866814157641126,38.46191015519969,
sample_01211,190,6,2.722855507183466,90.66292984461306,82.84918909642792,2.2529873554466486,-0.0019800137637837,-0.0047154228447466,3.141592653589793,1.7024143839193155,0.08866814157641126,43.595775953200345,
sample_01212,189,6,1.8740890412661533,94.98024871800884,81.59105961050761,3.2932660622314587,-0.0016337962121814,-0.0035588997204274,3.141592653589793,1.7024143839193155,0.08866814157641126,42.33176870889098,
sample_01213,188,6,1.9626959329217035,89.19727093258076,80.67563403320675,3.1767140436344548,-0.0025491999002386,-0.0041224986879991,3.141592653589793,1.7024143839193155,0.08866814157641126,43.83146729155786,
sample_01214,187,6,2.233445653805494,88.93538454391783,81.04126435437425,2.8796744856437204,-0.0015370278055354,-0.0045263265817701,3.141592653589793,1.7024143839193155,0.08866814157641126,43.38145822580599,
sample_01215,186,6,2.7633892195110867,93.00442715483418,82.04652052904207,2.228360010632908,-0.0029542201591804,-0.005115974273914,3.141592653589793,1.7024143839193155,0.08866814157641126,43.71067867666672,
sample_01216,185,6,2.498364649153451,89.53321057536175,82.75006817027716,2.490020876740442,-0.0023161733177948,-0.0043880796189185,3.141592653589793,1.7024143839193155,0.08866814157641126,46.36296231422604,
sample_01217,184,6,1.990229311810361,91.0850954518292,81.48983367716298,3.125559463677351,-0.0018206245276481,-0.0038944003486255,3.141592653589793,1.7024143839193155,0.08866814157641126,40.06537754767247,
sample_01218,183,6,0.1942657558406279,2.907519047488172,25.758419045884917,5.459486718162368,-0.0030170618370841,0.0037123163438558,1.0586546166756858,0.43407711537878607,0.22554651748298254,79.97914138962138,
sample_01219,182,6,2.527911733627607,88.99073080665141,81.38387298090805,2.554358626666139,-0.0034842418269574,-0.0049532925595456,3.141592653589793,1.7024143839193155,0.08866814157641126,43.91216724217751,
sample_01220,181,6,2.467802283583975,89.90623996571652,81.43458714807907,2.568396547772592,-0.0026884693470535,-0.0048647599334777,3.141592653589793,1.7024143839193155,0.08866814157641126,43.52061056950261,
sample_01221,180,6,2.003672507570528,89.06532047284988,80.81363605641762,3.1573067727952178,-0.0018347944932347,-0.0041348458017968,3.141592653589793,1.7024143839193155,0.08866814157641126,43.02098843069362,
sample_01222,179,6,1.9203876948798704,88.47749002695119,80.92201708518573,3.2464228566195072,-0.0026067710972719,-0.0039250393658172,3.141592653589793,1.7024143839193155,0.08866814157641126,42.99389664406026,
sample_01223,178,6,2.497404947000311,91.39670536501843,81.4033482320034,2.551352935373381,-0.0034123160190883,-0.0049161831356133,3.141592653589793,1.7024143839193155,0.08866814157641126,41.625035490004834,
