Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.087879933,0.022846982,-0.021058167,1.331541379,0.116358453,-0.079443797,0.103738219,-0.001753666,0.020368999,-0.000344332
1.088929033,0.023125417,-0.021187133,1.332586353,0.117776506,-0.079930333,0.102384001,0.001018604,0.020103099,0.000200003
1.089931233,0.023351879,-0.021177133,1.333585197,0.118929863,-0.079892604,0.102489016,0.002066946,0.020123718,0.000405845
1.090951033,0.023484443,-0.021160774,1.334603033,0.119605006,-0.079830888,0.102660795,0.00257031,0.020157447,0.00050468
1.091934033,0.023667632,-0.021080803,1.335583318,0.12053798,-0.079529192,0.103500532,0.002663547,0.020322329,0.000522987
1.0929691,0.023763815,-0.021130971,1.33661696,0.121027831,-0.079718456,0.102973739,0.003680192,0.020218894,0.000722606
1.0939446,0.024062041,-0.021309819,1.337588041,0.122546684,-0.080393177,0.101095728,0.007077055,0.019850146,0.00138958
1.094956467,0.024401567,-0.021178609,1.338594876,0.124275868,-0.079898173,0.102473516,0.007428451,0.020120675,0.001458576
1.095964267,0.02458766,-0.021153451,1.339599919,0.12522363,-0.079803263,0.102737686,0.008112043,0.020172545,0.0015928
1.096963933,0.024823297,-0.021238656,1.340596093,0.126423716,-0.080124707,0.101842984,0.010206831,0.01999687,0.002004111
1.097957967,0.025130666,-0.021182082,1.341585572,0.127989133,-0.079911276,0.102437045,0.011178187,0.020113514,0.002194837
1.0989479,0.025206902,-0.021274772,1.342574376,0.128377398,-0.080260958,0.101463746,0.012539751,0.019922406,0.00246218
1.0999304,0.025443835,-0.021265321,1.343553365,0.129584083,-0.080225302,0.101562988,0.013647194,0.019941893,0.002679627
1.1008839,0.025767553,-0.021154243,1.344502068,0.131232763,-0.079806253,0.102729366,0.014129496,0.020170911,0.002774327
1.101961867,0.026075338,-0.020852426,1.345575474,0.132800297,-0.078667619,0.105898623,0.012527773,0.020793195,0.002459828
1.102933667,0.02644024,-0.021152564,1.346541866,0.134658722,-0.079799915,0.102747005,0.017537816,0.020174374,0.00344355
1.103949367,0.026619704,-0.021286593,1.347554907,0.13557272,-0.080305555,0.101339614,0.019859206,0.019898033,0.003899355
1.1048949,0.026783428,-0.021185993,1.348498014,0.136406561,-0.07992603,0.102395978,0.019636682,0.02010545,0.003855663
1.105933867,0.026917278,-0.021122367,1.349534997,0.137088249,-0.079685997,0.103064084,0.019650264,0.020236633,0.003858329
1.1069042,0.027292433,-0.021214294,1.350499772,0.138998893,-0.080032799,0.1020988,0.022526192,0.020047099,0.004423018
1.107917667,0.027599634,-0.021246089,1.351508686,0.140563453,-0.080152747,0.101764938,0.024424615,0.019981545,0.004795773
1.108909933,0.027825142,-0.021085094,1.352497611,0.141711953,-0.079545381,0.103455471,0.023882581,0.020313482,0.004689345
1.1099322,0.028141573,-0.021102004,1.353515189,0.143323519,-0.079609176,0.103277907,0.025671711,0.020278617,0.005040641
1.110889433,0.028412313,-0.021080932,1.35446841,0.144702383,-0.079529679,0.103499176,0.026829306,0.020322063,0.005267934
1.1119249,0.028503051,-0.021075913,1.355502532,0.145164509,-0.079510744,0.10355188,0.027238728,0.020332412,0.005348324
1.112877167,0.028824819,-0.021001307,1.356450031,0.146803253,-0.079229286,0.104335286,0.028094066,0.020486233,0.00551627
1.1139139,0.02926858,-0.020921248,1.357480188,0.149063304,-0.078927256,0.105175953,0.02951345,0.020651298,0.005794966
1.114936533,0.029547922,-0.021040634,1.358498682,0.150485977,-0.079377651,0.103922331,0.032189745,0.02040515,0.006320457
1.115927067,0.029835422,-0.021000114,1.359484955,0.151950201,-0.079224788,0.104347808,0.033228492,0.020488692,0.006524414
1.116949033,0.030060854,-0.021133471,1.360503582,0.153098314,-0.079727885,0.102947493,0.03577692,0.02021374,0.007024798
1.1179367,0.030171158,-0.020987114,1.361489614,0.153660087,-0.079175743,0.104484319,0.034801867,0.020515496,0.006833347
1.118944167,0.030441964,-0.02107376,1.362493067,0.155039287,-0.07950262,0.103574492,0.037090894,0.020336852,0.007282797
1.119873267,0.030817961,-0.021032879,1.363416596,0.156954221,-0.079348395,0.104003761,0.03857656,0.020421138,0.007574507
