Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.1138441,0.035210076,-0.005232817,1.358374222,0.179323027,-0.019741264,0.07141889,0.065050678,0.014023099,0.012772701
1.114863367,0.035488029,-0.005182939,1.359389779,0.180738623,-0.019553096,0.071944918,0.065940246,0.014126385,0.012947367
1.1159049,0.035675166,-0.005255006,1.360428815,0.181691705,-0.019824974,0.071184878,0.067653368,0.013977151,0.013283739
1.116907433,0.035876481,-0.005321011,1.361428662,0.18271699,-0.020073985,0.070488768,0.069374763,0.01384047,0.013621735
1.1178934,0.036132702,-0.005363279,1.362411209,0.184021908,-0.020233446,0.070042993,0.071125456,0.013752942,0.013965483
1.1189045,0.036304904,-0.005443008,1.363420011,0.184898925,-0.02053423,0.069202146,0.07284332,0.013587841,0.014302786
1.119868567,0.036521927,-0.005652737,1.364381182,0.186004214,-0.02132545,0.066990286,0.076160468,0.013153543,0.014954108
1.120846367,0.036857377,-0.005654044,1.365354505,0.187712641,-0.021330382,0.066976498,0.077882683,0.013150835,0.015292265
1.121862033,0.03705316,-0.005717589,1.366367559,0.188709755,-0.021570108,0.066306341,0.079549954,0.01301925,0.015619634
1.1228488,0.03739147,-0.005827656,1.367349811,0.190432748,-0.021985349,0.065145533,0.082433756,0.012791325,0.016185868
1.1238843,0.037648582,-0.005864493,1.36838188,0.191742207,-0.02212432,0.064757038,0.084131709,0.012715044,0.016519261
1.1248596,0.037930635,-0.005756509,1.369353416,0.193178686,-0.021716941,0.06589587,0.084429357,0.012938654,0.016577704
1.125848033,0.038390603,-0.00588937,1.370335711,0.195521278,-0.022218169,0.06449468,0.088173139,0.012663531,0.017312796
1.126842433,0.03846719,-0.005947126,1.371329089,0.195911332,-0.022436058,0.063885572,0.0891723,0.012543932,0.017508981
1.127852733,0.038710506,-0.006074822,1.372336142,0.197150527,-0.022917803,0.062538848,0.09175822,0.012279503,0.018016726
1.128875333,0.038966086,-0.006244833,1.373355331,0.198452181,-0.023559184,0.060745862,0.09485286,0.01192745,0.018624359
1.129844633,0.0392194,-0.006319558,1.37432125,0.199742299,-0.023841091,0.059957789,0.09693105,0.011772712,0.019032412
1.130902,0.039502087,-0.006340895,1.375374845,0.201182005,-0.023921587,0.059732762,0.098595783,0.011728528,0.019359282
1.131835633,0.039742892,-0.006384623,1.376305264,0.202408414,-0.024086555,0.059271592,0.100283362,0.011637977,0.019690638
1.1328602,0.040034617,-0.00652615,1.377325938,0.203894153,-0.024620477,0.057779009,0.103261685,0.011344909,0.020275432
1.1338843,0.04043771,-0.006513647,1.378344659,0.205947086,-0.024573311,0.057910863,0.105182764,0.011370798,0.020652636
1.134843767,0.040712265,-0.006642941,1.379300461,0.207345376,-0.025061081,0.056547298,0.10794462,0.011103062,0.021194926
1.135859767,0.041044977,-0.006701834,1.380312021,0.209039861,-0.025283262,0.055926187,0.110260215,0.010981107,0.021649593
1.1368779,0.041452125,-0.006876738,1.381324721,0.211113444,-0.025943104,0.054081595,0.11417839,0.010618921,0.022418927
1.1378388,0.041694445,-0.006967949,1.382282388,0.212347568,-0.026287204,0.053119658,0.116374451,0.010430045,0.022850123
1.138850267,0.042226427,-0.007095936,1.383286755,0.215056926,-0.026770046,0.051769869,0.120433598,0.010165014,0.023647137
1.1398546,0.042471677,-0.007169744,1.384287815,0.216305969,-0.027048492,0.05099147,0.122461039,0.010012175,0.024045225
1.140869733,0.042781286,-0.007309147,1.385298817,0.217882791,-0.027574403,0.049521283,0.125508049,0.009723504,0.024643505
1.141882967,0.04321124,-0.007364878,1.386306313,0.220072524,-0.027784652,0.04893353,0.128285534,0.009608099,0.025188865
1.142834733,0.043550351,-0.007520038,1.387253554,0.221799598,-0.028370009,0.047297159,0.131648979,0.009286797,0.025849277
1.143865633,0.043937193,-0.007675713,1.388279291,0.223769763,-0.028957305,0.045655367,0.135260937,0.008964431,0.026558485
1.144875333,0.044299956,-0.007823335,1.38928415,0.225617297,-0.029514223,0.044098499,0.138665339,0.00865874,0.027226939
1.145898433,0.044711678,-0.007937764,1.390301756,0.227714174,-0.029945914,0.042891702,0.141969012,0.008421786,0.027875616
1.14685,0.045280285,-0.008147584,1.391245735,0.23061006,-0.03073748,0.040678872,0.147077729,0.007987297,0.028878712
1.147905533,0.045669962,-0.008371906,1.392296068,0.232594661,-0.031583755,0.038313103,0.151428099,0.007522778,0.029732907
1.1488008,0.046143858,-0.008417058,1.39318501,0.235008191,-0.031754095,0.037836919,0.154317813,0.007429279,0.030300303
1.149861733,0.046744477,-0.008528021,1.394237928,0.23806711,-0.032172714,0.036666665,0.158546985,0.0071995,0.031130701
1.150802133,0.047162938,-0.008764346,1.395172744,0.240198307,-0.033064269,0.034174315,0.163170533,0.006710127,0.032038534
1.1518513,0.047794121,-0.008871647,1.396213487,0.24341289,-0.033469072,0.033042686,0.167516745,0.006487931,0.032891913
1.152836967,0.048270167,-0.009213805,1.397192801,0.245837367,-0.034759892,0.029434186,0.173549722,0.005779402,0.034076488
1.153853667,0.048801755,-0.009188155,1.398202407,0.248544716,-0.034663125,0.029704699,0.175986558,0.005832518,0.034554961
1.154866867,0.049442036,-0.009524094,1.399207063,0.251805631,-0.035930486,0.026161781,0.182790391,0.005136866,0.035890893
1.1558631,0.049950773,-0.009756482,1.400196507,0.254396605,-0.036807189,0.023710949,0.187832197,0.004655645,0.036880852
1.156849033,0.05061864,-0.010005574,1.401173528,0.257798012,-0.037746913,0.021083943,0.19386061,0.004139832,0.038064531
1.1578683,0.051176505,-0.010276014,1.40218535,0.260639189,-0.038767169,0.018231808,0.199553922,0.003579815,0.039182413
1.158867767,0.051869932,-0.010451125,1.403175562,0.264170778,-0.039427794,0.016385027,0.204932293,0.0032172,0.040238456
1.1598459,0.052691327,-0.010787881,1.404142734,0.268354096,-0.040698236,0.012833493,0.212667143,0.002519856,0.041757194
1.160881667,0.053412059,-0.011057787,1.405168883,0.272024747,-0.041716479,0.009986988,0.2191843,0.001960945,0.043036837
1.161849267,0.054145074,-0.011380921,1.406126701,0.275757953,-0.042935529,0.006579121,0.226325372,0.00129181,0.044438987
1.162826033,0.055100923,-0.011618779,1.407090712,0.28062604,-0.043832869,0.0040706,0.233701981,0.000799262,0.045887384
1.1638874,0.055874056,-0.012010301,1.408141761,0.284563563,-0.045309922,5.85155E-05,0.241651589,1.14895E-05,0.047448289
1.164870533,0.056775962,-0.012227838,1.409112858,0.289156926,-0.046130598,0.002352722,0.243950745,0.000461957,0.047899729
1.1658388,0.05770213,-0.012638445,1.410068765,0.293873849,-0.047679652,0.006683115,0.244337275,0.00131223,0.047975624
1.1668799,0.058582126,-0.013056613,1.411098122,0.29835562,-0.049257226,0.011093237,0.244408924,0.002178157,0.047989692
1.167837933,0.059629224,-0.013465605,1.412042181,0.303688434,-0.050800184,0.01540659,0.245428385,0.003025084,0.048189863
1.1688235,0.060654959,-0.013822413,1.41301406,0.308912449,-0.052146274,0.019169595,0.246889394,0.00376395,0.048476733
1.169837667,0.06172765,-0.014308025,1.414013911,0.314375606,-0.053978289,0.024291011,0.247231137,0.00476954,0.048543834
1.1708497,0.062861928,-0.014717065,1.415010808,0.32015242,-0.055521428,0.028604868,0.248694093,0.005616566,0.048831085
1.171801667,0.064174061,-0.015105587,1.415945264,0.326835045,-0.056987162,0.03270234,0.251279245,0.006421105,0.04933868
1.1728389,0.065470267,-0.015650565,1.416965199,0.333436552,-0.059043141,0.038449847,0.252133246,0.007549628,0.049506363
1.173869,0.066813201,-0.016487549,1.417977378,0.340276043,-0.062200734,0.047276928,0.250145656,0.009282825,0.0491161
1.174852567,0.068161646,-0.017133922,1.418942949,0.347143602,-0.064639235,0.054093777,0.250196366,0.010621313,0.049126057
1.175836767,0.069730216,-0.017836769,1.419906217,0.355132243,-0.067290786,0.061506211,0.250772573,0.012076745,0.049239195
1.176853433,0.071289612,-0.018536592,1.420902073,0.363074165,-0.069930931,0.068886761,0.251333945,0.013525915,0.04934942
