Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.060374067,0.022755105,-0.011005077,1.305067176,0.115890529,-0.041517626,0.087310589,-0.019800722,0.017143434,-0.003887872
1.0613477,0.022937913,-0.011054564,1.306038344,0.116821558,-0.041704318,0.08679139,-0.018350493,0.017041489,-0.003603119
1.062381733,0.023221621,-0.010936594,1.307068551,0.11826647,-0.041259267,0.088029092,-0.018143284,0.017284512,-0.003562434
1.063381,0.023400893,-0.010974285,1.3080654,0.119179492,-0.04140146,0.087633649,-0.016834818,0.017206867,-0.003305517
1.064400467,0.023584784,-0.01101723,1.309082387,0.120116039,-0.041563474,0.087183083,-0.015447705,0.017118398,-0.003033157
1.0653514,0.023748425,-0.010965764,1.310031113,0.120949453,-0.041369315,0.087723046,-0.015154255,0.01722442,-0.002975538
1.066380733,0.02386602,-0.010889917,1.31105886,0.121548356,-0.041083176,0.08851881,-0.015351115,0.017380668,-0.003014191
1.067366,0.023825911,-0.010948311,1.312044668,0.121344085,-0.04130347,0.087906164,-0.014942741,0.017260375,-0.002934007
1.068343133,0.024176135,-0.011070445,1.313017078,0.123127758,-0.041764231,0.086624771,-0.011877674,0.017008774,-0.002332181
1.069378067,0.024383264,-0.010859073,1.314049218,0.124182655,-0.040966811,0.088842423,-0.013040429,0.01744421,-0.002560488
1.0703548,0.02455553,-0.010768161,1.315023628,0.125059997,-0.040623838,0.089796244,-0.013116909,0.017631493,-0.002575505
1.071386533,0.024739247,-0.010764576,1.316052883,0.125995657,-0.040610313,0.089833857,-0.012218861,0.017638878,-0.002399173
1.0723371,0.024959127,-0.010821239,1.317000485,0.127115491,-0.04082408,0.089239362,-0.010504533,0.017522149,-0.002062565
1.073367233,0.024942243,-0.010730015,1.318030846,0.127029505,-0.04047993,0.090196457,-0.011547613,0.017710074,-0.002267374
1.0743736,0.025164097,-0.0108935,1.31903422,0.128159394,-0.041096691,0.088481221,-0.008702489,0.017373288,-0.001708734
1.0753627,0.025521428,-0.010847321,1.320018501,0.129979262,-0.040922476,0.088965721,-0.007367121,0.017468419,-0.001446534
1.076340267,0.025649153,-0.010922128,1.320994345,0.130629758,-0.041204694,0.088180862,-0.005931765,0.017314312,-0.001164702
1.077379333,0.025810959,-0.010730424,1.32203123,0.131453827,-0.040481472,0.090192169,-0.007119003,0.017709232,-0.001397816
1.078377667,0.026101316,-0.010825973,1.323025647,0.1329326,-0.04084194,0.089189694,-0.004637756,0.017512397,-0.000910623
1.079367,0.026183093,-0.010867141,1.324013877,0.133349086,-0.040997249,0.088757776,-0.003789351,0.017427589,-0.000744039
